respID,qID,altID,attID,attribute
3847,2,4,6,Vehicle fuel efficiency
3847,2,5,15,Vehicle age
3847,3,1,10,Pre-purchase independent inspection
3847,3,2,14,Vehicle seating capacity
3847,3,3,11,Test-driving the vehicle
3847,3,4,17,Cargo space
3847,3,5,13,Purchase price
3847,4,1,7,Vehicle warranty
3847,4,2,5,Where was the vehicle previously used?
3847,4,3,16,Interior/exterior condition
3847,4,4,13,Purchase price
3847,4,5,2,Brand/Make
3847,5,1,7,Vehicle warranty
3847,5,2,10,Pre-purchase independent inspection
3847,5,3,15,Vehicle age
3847,5,4,6,Vehicle fuel efficiency
3847,5,5,1,Certified Pre-Owned (CPO) vehicle
3847,6,1,9,Pre-approved loan for the vehicle
3847,6,2,14,Vehicle seating capacity
3847,6,3,4,Vehicle history report available
3847,6,4,11,Test-driving the vehicle
3847,6,5,12,Mileage on the vehicle
3848,1,1,3,Number of previous owners
3848,1,2,14,Vehicle seating capacity
3848,1,3,2,Brand/Make
3848,1,4,6,Vehicle fuel efficiency
3848,1,5,7,Vehicle warranty
3848,2,1,8,Return window
3848,2,2,1,Certified Pre-Owned (CPO) vehicle
3848,2,3,17,Cargo space
3848,2,4,16,Interior/exterior condition
3848,2,5,9,Pre-approved loan for the vehicle
3848,3,1,15,Vehicle age
3848,3,2,13,Purchase price
3848,3,3,10,Pre-purchase independent inspection
3848,3,4,11,Test-driving the vehicle
3848,3,5,12,Mileage on the vehicle
3848,4,1,5,Where was the vehicle previously used?
3848,4,2,4,Vehicle history report available
3848,4,3,15,Vehicle age
3848,4,4,3,Number of previous owners
3848,4,5,11,Test-driving the vehicle
3848,5,1,4,Vehicle history report available
3848,5,2,14,Vehicle seating capacity
3848,5,3,9,Pre-approved loan for the vehicle
3848,5,4,16,Interior/exterior condition
3848,5,5,12,Mileage on the vehicle
3848,6,1,5,Where was the vehicle previously used?
3848,6,2,13,Purchase price
3848,6,3,10,Pre-purchase independent inspection
3848,6,4,2,Brand/Make
3848,6,5,1,Certified Pre-Owned (CPO) vehicle
3849,1,1,8,Return window
3849,1,2,7,Vehicle warranty
3849,1,3,6,Vehicle fuel efficiency
3849,1,4,12,Mileage on the vehicle
3849,1,5,2,Brand/Make
3849,2,1,4,Vehicle history report available
3849,2,2,14,Vehicle seating capacity
3849,2,3,17,Cargo space
3849,2,4,3,Number of previous owners
3849,2,5,1,Certified Pre-Owned (CPO) vehicle
3849,3,1,15,Vehicle age
3849,3,2,5,Where was the vehicle previously used?
3849,3,3,13,Purchase price
3849,3,4,16,Interior/exterior condition
3849,3,5,9,Pre-approved loan for the vehicle
3849,4,1,10,Pre-purchase independent inspection
3849,4,2,11,Test-driving the vehicle
3849,4,3,3,Number of previous owners
3849,4,4,17,Cargo space
3849,4,5,14,Vehicle seating capacity
3849,5,1,11,Test-driving the vehicle
3849,5,2,13,Purchase price
3849,5,3,5,Where was the vehicle previously used?
3849,5,4,4,Vehicle history report available
3849,5,5,8,Return window
3849,6,1,9,Pre-approved loan for the vehicle
3849,6,2,15,Vehicle age
3849,6,3,12,Mileage on the vehicle
3849,6,4,16,Interior/exterior condition
3849,6,5,7,Vehicle warranty
3852,1,1,4,Vehicle history report available
3852,1,2,13,Purchase price
3852,1,3,17,Cargo space
3852,1,4,9,Pre-approved loan for the vehicle
3852,1,5,1,Certified Pre-Owned (CPO) vehicle
3852,2,1,10,Pre-purchase independent inspection
3852,2,2,2,Brand/Make
3852,2,3,11,Test-driving the vehicle
3852,2,4,16,Interior/exterior condition
3852,2,5,3,Number of previous owners
3852,3,1,6,Vehicle fuel efficiency
3852,3,2,8,Return window
3852,3,3,7,Vehicle warranty
3852,3,4,14,Vehicle seating capacity
3852,3,5,15,Vehicle age
3852,4,1,12,Mileage on the vehicle
3852,4,2,5,Where was the vehicle previously used?
3852,4,3,9,Pre-approved loan for the vehicle
3852,4,4,11,Test-driving the vehicle
3852,4,5,14,Vehicle seating capacity
3852,5,1,3,Number of previous owners
3852,5,2,10,Pre-purchase independent inspection
3852,5,3,12,Mileage on the vehicle
3852,5,4,1,Certified Pre-Owned (CPO) vehicle
3852,5,5,4,Vehicle history report available
3852,6,1,7,Vehicle warranty
3852,6,2,8,Return window
3852,6,3,15,Vehicle age
3852,6,4,5,Where was the vehicle previously used?
3852,6,5,2,Brand/Make
3853,1,1,11,Test-driving the vehicle
3853,1,2,6,Vehicle fuel efficiency
3853,1,3,2,Brand/Make
3853,1,4,7,Vehicle warranty
3853,1,5,15,Vehicle age
3853,2,1,3,Number of previous owners
3853,2,2,8,Return window
3853,2,3,5,Where was the vehicle previously used?
3853,2,4,13,Purchase price
3853,2,5,14,Vehicle seating capacity
3853,3,1,9,Pre-approved loan for the vehicle
3853,3,2,10,Pre-purchase independent inspection
3853,3,3,1,Certified Pre-Owned (CPO) vehicle
3853,3,4,16,Interior/exterior condition
3853,3,5,12,Mileage on the vehicle
3853,4,1,17,Cargo space
3853,4,2,4,Vehicle history report available
3853,4,3,9,Pre-approved loan for the vehicle
3853,4,4,11,Test-driving the vehicle
3853,4,5,13,Purchase price
3853,5,1,5,Where was the vehicle previously used?
3853,5,2,3,Number of previous owners
3853,5,3,2,Brand/Make
3853,5,4,17,Cargo space
3853,5,5,12,Mileage on the vehicle
3853,6,1,6,Vehicle fuel efficiency
3853,6,2,1,Certified Pre-Owned (CPO) vehicle
3853,6,3,4,Vehicle history report available
3853,6,4,7,Vehicle warranty
3853,6,5,14,Vehicle seating capacity
3854,1,1,5,Where was the vehicle previously used?
3854,1,2,6,Vehicle fuel efficiency
3854,1,3,17,Cargo space
3854,1,4,15,Vehicle age
3854,1,5,11,Test-driving the vehicle
3854,2,1,12,Mileage on the vehicle
3854,2,2,8,Return window
3854,2,3,1,Certified Pre-Owned (CPO) vehicle
3854,2,4,16,Interior/exterior condition
3854,2,5,2,Brand/Make
3854,3,1,7,Vehicle warranty
3854,3,2,3,Number of previous owners
3854,3,3,9,Pre-approved loan for the vehicle
3854,3,4,4,Vehicle history report available
3854,3,5,13,Purchase price
3854,4,1,14,Vehicle seating capacity
3854,4,2,10,Pre-purchase independent inspection
3854,4,3,7,Vehicle warranty
3854,4,4,2,Brand/Make
3854,4,5,6,Vehicle fuel efficiency
3854,5,1,11,Test-driving the vehicle
3854,5,2,13,Purchase price
3854,5,3,1,Certified Pre-Owned (CPO) vehicle
3854,5,4,17,Cargo space
3854,5,5,10,Pre-purchase independent inspection
3854,6,1,5,Where was the vehicle previously used?
3854,6,2,9,Pre-approved loan for the vehicle
3854,6,3,16,Interior/exterior condition
3854,6,4,15,Vehicle age
3854,6,5,3,Number of previous owners
3855,1,1,11,Test-driving the vehicle
3855,1,2,13,Purchase price
3855,1,3,3,Number of previous owners
3855,1,4,9,Pre-approved loan for the vehicle
3855,1,5,14,Vehicle seating capacity
3855,2,1,12,Mileage on the vehicle
3855,2,2,16,Interior/exterior condition
3855,2,3,6,Vehicle fuel efficiency
3855,2,4,5,Where was the vehicle previously used?
3855,2,5,1,Certified Pre-Owned (CPO) vehicle
3855,3,1,7,Vehicle warranty
3855,3,2,15,Vehicle age
3855,3,3,4,Vehicle history report available
3855,3,4,17,Cargo space
3855,3,5,10,Pre-purchase independent inspection
3855,4,1,2,Brand/Make
3855,4,2,8,Return window
3855,4,3,9,Pre-approved loan for the vehicle
3855,4,4,13,Purchase price
3855,4,5,11,Test-driving the vehicle
3855,5,1,6,Vehicle fuel efficiency
3855,5,2,16,Interior/exterior condition
3855,5,3,8,Return window
3855,5,4,12,Mileage on the vehicle
3855,5,5,17,Cargo space
3855,6,1,1,Certified Pre-Owned (CPO) vehicle
3855,6,2,14,Vehicle seating capacity
3855,6,3,15,Vehicle age
3855,6,4,3,Number of previous owners
3855,6,5,7,Vehicle warranty
3856,1,1,7,Vehicle warranty
3856,1,2,15,Vehicle age
3856,1,3,2,Brand/Make
3856,1,4,10,Pre-purchase independent inspection
3856,1,5,13,Purchase price
3856,2,1,3,Number of previous owners
3856,2,2,8,Return window
3856,2,3,5,Where was the vehicle previously used?
3856,2,4,14,Vehicle seating capacity
3856,2,5,12,Mileage on the vehicle
3856,3,1,16,Interior/exterior condition
3856,3,2,17,Cargo space
3856,3,3,1,Certified Pre-Owned (CPO) vehicle
3856,3,4,4,Vehicle history report available
3856,3,5,11,Test-driving the vehicle
3856,4,1,9,Pre-approved loan for the vehicle
3856,4,2,6,Vehicle fuel efficiency
3856,4,3,7,Vehicle warranty
3856,4,4,2,Brand/Make
3856,4,5,5,Where was the vehicle previously used?
3856,5,1,10,Pre-purchase independent inspection
3856,5,2,14,Vehicle seating capacity
3856,5,3,4,Vehicle history report available
3856,5,4,15,Vehicle age
3856,5,5,6,Vehicle fuel efficiency
3856,6,1,8,Return window
3856,6,2,1,Certified Pre-Owned (CPO) vehicle
3856,6,3,9,Pre-approved loan for the vehicle
3856,6,4,16,Interior/exterior condition
3856,6,5,3,Number of previous owners
3857,1,1,6,Vehicle fuel efficiency
3857,1,2,5,Where was the vehicle previously used?
3857,1,3,4,Vehicle history report available
3857,1,4,17,Cargo space
3857,1,5,2,Brand/Make
3857,2,1,12,Mileage on the vehicle
3857,2,2,3,Number of previous owners
3857,2,3,8,Return window
3857,2,4,14,Vehicle seating capacity
3857,2,5,16,Interior/exterior condition
3857,3,1,13,Purchase price
3857,3,2,9,Pre-approved loan for the vehicle
3857,3,3,10,Pre-purchase independent inspection
3857,3,4,15,Vehicle age
3857,3,5,1,Certified Pre-Owned (CPO) vehicle
3857,4,1,11,Test-driving the vehicle
3857,4,2,7,Vehicle warranty
3857,4,3,2,Brand/Make
3857,4,4,3,Number of previous owners
3857,4,5,9,Pre-approved loan for the vehicle
3857,5,1,14,Vehicle seating capacity
3857,5,2,6,Vehicle fuel efficiency
3857,5,3,1,Certified Pre-Owned (CPO) vehicle
3857,5,4,7,Vehicle warranty
3857,5,5,10,Pre-purchase independent inspection
3857,6,1,11,Test-driving the vehicle
3857,6,2,15,Vehicle age
3857,6,3,12,Mileage on the vehicle
3857,6,4,5,Where was the vehicle previously used?
3857,6,5,4,Vehicle history report available
3858,1,1,7,Vehicle warranty
3858,1,2,10,Pre-purchase independent inspection
3858,1,3,12,Mileage on the vehicle
3858,1,4,2,Brand/Make
3858,1,5,6,Vehicle fuel efficiency
3858,2,1,16,Interior/exterior condition
3858,2,2,1,Certified Pre-Owned (CPO) vehicle
3858,2,3,11,Test-driving the vehicle
3858,2,4,15,Vehicle age
3858,2,5,3,Number of previous owners
3858,3,1,4,Vehicle history report available
3858,3,2,13,Purchase price
3858,3,3,8,Return window
3858,3,4,9,Pre-approved loan for the vehicle
3858,3,5,17,Cargo space
3858,4,1,14,Vehicle seating capacity
3858,4,2,5,Where was the vehicle previously used?
3858,4,3,2,Brand/Make
3858,4,4,8,Return window
3858,4,5,16,Interior/exterior condition
3858,5,1,4,Vehicle history report available
3858,5,2,17,Cargo space
3858,5,3,15,Vehicle age
3858,5,4,1,Certified Pre-Owned (CPO) vehicle
3858,5,5,10,Pre-purchase independent inspection
3858,6,1,7,Vehicle warranty
3858,6,2,11,Test-driving the vehicle
3858,6,3,3,Number of previous owners
3858,6,4,5,Where was the vehicle previously used?
3858,6,5,14,Vehicle seating capacity
3859,1,1,15,Vehicle age
3859,1,2,1,Certified Pre-Owned (CPO) vehicle
3859,1,3,9,Pre-approved loan for the vehicle
3859,1,4,2,Brand/Make
3859,1,5,7,Vehicle warranty
3859,2,1,11,Test-driving the vehicle
3859,2,2,4,Vehicle history report available
3859,2,3,17,Cargo space
3859,2,4,6,Vehicle fuel efficiency
3859,2,5,8,Return window
3859,3,1,13,Purchase price
3859,3,2,12,Mileage on the vehicle
3859,3,3,5,Where was the vehicle previously used?
3859,3,4,3,Number of previous owners
3859,3,5,16,Interior/exterior condition
3859,4,1,10,Pre-purchase independent inspection
3859,4,2,14,Vehicle seating capacity
3859,4,3,15,Vehicle age
3859,4,4,13,Purchase price
3859,4,5,6,Vehicle fuel efficiency
3859,5,1,1,Certified Pre-Owned (CPO) vehicle
3859,5,2,9,Pre-approved loan for the vehicle
3859,5,3,11,Test-driving the vehicle
3859,5,4,7,Vehicle warranty
3859,5,5,8,Return window
3859,6,1,14,Vehicle seating capacity
3859,6,2,2,Brand/Make
3859,6,3,4,Vehicle history report available
3859,6,4,5,Where was the vehicle previously used?
3859,6,5,17,Cargo space
3860,1,1,13,Purchase price
3860,1,2,15,Vehicle age
3860,1,3,10,Pre-purchase independent inspection
3860,1,4,16,Interior/exterior condition
3860,1,5,9,Pre-approved loan for the vehicle
3860,2,1,2,Brand/Make
3860,2,2,6,Vehicle fuel efficiency
3860,2,3,14,Vehicle seating capacity
3860,2,4,5,Where was the vehicle previously used?
3860,2,5,8,Return window
3860,3,1,3,Number of previous owners
3860,3,2,1,Certified Pre-Owned (CPO) vehicle
3860,3,3,17,Cargo space
3860,3,4,4,Vehicle history report available
3860,3,5,7,Vehicle warranty
3860,4,1,12,Mileage on the vehicle
3860,4,2,11,Test-driving the vehicle
3860,4,3,7,Vehicle warranty
3860,4,4,4,Vehicle history report available
3860,4,5,3,Number of previous owners
3860,5,1,8,Return window
3860,5,2,2,Brand/Make
3860,5,3,1,Certified Pre-Owned (CPO) vehicle
3860,5,4,5,Where was the vehicle previously used?
3860,5,5,6,Vehicle fuel efficiency
3860,6,1,17,Cargo space
3860,6,2,15,Vehicle age
3860,6,3,10,Pre-purchase independent inspection
3860,6,4,11,Test-driving the vehicle
3860,6,5,14,Vehicle seating capacity
3861,1,1,16,Interior/exterior condition
3861,1,2,10,Pre-purchase independent inspection
3861,1,3,11,Test-driving the vehicle
3861,1,4,15,Vehicle age
3861,1,5,13,Purchase price
3861,2,1,7,Vehicle warranty
3861,2,2,5,Where was the vehicle previously used?
3861,2,3,17,Cargo space
3861,2,4,2,Brand/Make
3861,2,5,14,Vehicle seating capacity
3861,3,1,6,Vehicle fuel efficiency
3861,3,2,9,Pre-approved loan for the vehicle
3861,3,3,1,Certified Pre-Owned (CPO) vehicle
3861,3,4,3,Number of previous owners
3861,3,5,8,Return window
3861,4,1,12,Mileage on the vehicle
3861,4,2,4,Vehicle history report available
3861,4,3,16,Interior/exterior condition
3861,4,4,9,Pre-approved loan for the vehicle
3861,4,5,8,Return window
3861,5,1,12,Mileage on the vehicle
3861,5,2,3,Number of previous owners
3861,5,3,10,Pre-purchase independent inspection
3861,5,4,4,Vehicle history report available
3861,5,5,2,Brand/Make
3861,6,1,1,Certified Pre-Owned (CPO) vehicle
3861,6,2,6,Vehicle fuel efficiency
3861,6,3,5,Where was the vehicle previously used?
3861,6,4,13,Purchase price
3861,6,5,11,Test-driving the vehicle
3862,1,1,12,Mileage on the vehicle
3862,1,2,14,Vehicle seating capacity
3862,1,3,6,Vehicle fuel efficiency
3862,1,4,10,Pre-purchase independent inspection
3862,1,5,13,Purchase price
3862,2,1,9,Pre-approved loan for the vehicle
3862,2,2,16,Interior/exterior condition
3862,2,3,2,Brand/Make
3862,2,4,8,Return window
3862,2,5,11,Test-driving the vehicle
3862,3,1,1,Certified Pre-Owned (CPO) vehicle
3862,3,2,15,Vehicle age
3862,3,3,3,Number of previous owners
3862,3,4,17,Cargo space
3862,3,5,5,Where was the vehicle previously used?
3862,4,1,4,Vehicle history report available
3862,4,2,7,Vehicle warranty
3862,4,3,1,Certified Pre-Owned (CPO) vehicle
3862,4,4,8,Return window
3862,4,5,14,Vehicle seating capacity
3862,5,1,11,Test-driving the vehicle
3862,5,2,10,Pre-purchase independent inspection
3862,5,3,2,Brand/Make
3862,5,4,5,Where was the vehicle previously used?
3862,5,5,7,Vehicle warranty
3862,6,1,15,Vehicle age
3862,6,2,12,Mileage on the vehicle
3862,6,3,4,Vehicle history report available
3862,6,4,13,Purchase price
3862,6,5,3,Number of previous owners
3867,1,1,3,Number of previous owners
3867,1,2,11,Test-driving the vehicle
3867,1,3,14,Vehicle seating capacity
3867,1,4,2,Brand/Make
3867,1,5,17,Cargo space
3867,2,1,16,Interior/exterior condition
3867,2,2,6,Vehicle fuel efficiency
3867,2,3,9,Pre-approved loan for the vehicle
3867,2,4,15,Vehicle age
3867,2,5,7,Vehicle warranty
3867,3,1,5,Where was the vehicle previously used?
3867,3,2,4,Vehicle history report available
3867,3,3,13,Purchase price
3867,3,4,8,Return window
3867,3,5,10,Pre-purchase independent inspection
3867,4,1,12,Mileage on the vehicle
3867,4,2,1,Certified Pre-Owned (CPO) vehicle
3867,4,3,10,Pre-purchase independent inspection
3867,4,4,2,Brand/Make
3867,4,5,15,Vehicle age
3867,5,1,13,Purchase price
3867,5,2,9,Pre-approved loan for the vehicle
3867,5,3,5,Where was the vehicle previously used?
3867,5,4,3,Number of previous owners
3867,5,5,8,Return window
3867,6,1,14,Vehicle seating capacity
3867,6,2,12,Mileage on the vehicle
3867,6,3,16,Interior/exterior condition
3867,6,4,17,Cargo space
3867,6,5,1,Certified Pre-Owned (CPO) vehicle
3868,1,1,5,Where was the vehicle previously used?
3868,1,2,4,Vehicle history report available
3868,1,3,7,Vehicle warranty
3868,1,4,10,Pre-purchase independent inspection
3868,1,5,8,Return window
3868,2,1,12,Mileage on the vehicle
3868,2,2,11,Test-driving the vehicle
3868,2,3,9,Pre-approved loan for the vehicle
3868,2,4,1,Certified Pre-Owned (CPO) vehicle
3868,2,5,3,Number of previous owners
3868,3,1,2,Brand/Make
3868,3,2,13,Purchase price
3868,3,3,14,Vehicle seating capacity
3868,3,4,6,Vehicle fuel efficiency
3868,3,5,17,Cargo space
3868,4,1,16,Interior/exterior condition
3868,4,2,15,Vehicle age
3868,4,3,4,Vehicle history report available
3868,4,4,6,Vehicle fuel efficiency
3868,4,5,9,Pre-approved loan for the vehicle
3868,5,1,12,Mileage on the vehicle
3868,5,2,2,Brand/Make
3868,5,3,1,Certified Pre-Owned (CPO) vehicle
3868,5,4,11,Test-driving the vehicle
3868,5,5,10,Pre-purchase independent inspection
3868,6,1,3,Number of previous owners
3868,6,2,7,Vehicle warranty
3868,6,3,13,Purchase price
3868,6,4,5,Where was the vehicle previously used?
3868,6,5,15,Vehicle age
3871,1,1,4,Vehicle history report available
3871,1,2,16,Interior/exterior condition
3871,1,3,11,Test-driving the vehicle
3871,1,4,9,Pre-approved loan for the vehicle
3871,1,5,1,Certified Pre-Owned (CPO) vehicle
3871,2,1,12,Mileage on the vehicle
3871,2,2,3,Number of previous owners
3871,2,3,17,Cargo space
3871,2,4,6,Vehicle fuel efficiency
3871,2,5,13,Purchase price
3871,3,1,8,Return window
3871,3,2,7,Vehicle warranty
3871,3,3,5,Where was the vehicle previously used?
3871,3,4,15,Vehicle age
3871,3,5,14,Vehicle seating capacity
3871,4,1,2,Brand/Make
3871,4,2,10,Pre-purchase independent inspection
3871,4,3,8,Return window
3871,4,4,16,Interior/exterior condition
3871,4,5,13,Purchase price
3871,5,1,7,Vehicle warranty
3871,5,2,6,Vehicle fuel efficiency
3871,5,3,17,Cargo space
3871,5,4,2,Brand/Make
3871,5,5,11,Test-driving the vehicle
3871,6,1,5,Where was the vehicle previously used?
3871,6,2,4,Vehicle history report available
3871,6,3,1,Certified Pre-Owned (CPO) vehicle
3871,6,4,14,Vehicle seating capacity
3871,6,5,10,Pre-purchase independent inspection
3872,1,1,5,Where was the vehicle previously used?
3872,1,2,4,Vehicle history report available
3872,1,3,2,Brand/Make
3872,1,4,14,Vehicle seating capacity
3872,1,5,3,Number of previous owners
3872,2,1,7,Vehicle warranty
3872,2,2,11,Test-driving the vehicle
3872,2,3,13,Purchase price
3872,2,4,8,Return window
3872,2,5,9,Pre-approved loan for the vehicle
3872,3,1,16,Interior/exterior condition
3872,3,2,6,Vehicle fuel efficiency
3872,3,3,10,Pre-purchase independent inspection
3872,3,4,12,Mileage on the vehicle
3872,3,5,17,Cargo space
3872,4,1,1,Certified Pre-Owned (CPO) vehicle
3872,4,2,15,Vehicle age
3872,4,3,5,Where was the vehicle previously used?
3872,4,4,3,Number of previous owners
3872,4,5,17,Cargo space
3872,5,1,12,Mileage on the vehicle
3872,5,2,15,Vehicle age
3872,5,3,6,Vehicle fuel efficiency
3872,5,4,11,Test-driving the vehicle
3872,5,5,9,Pre-approved loan for the vehicle
3872,6,1,10,Pre-purchase independent inspection
3872,6,2,8,Return window
3872,6,3,13,Purchase price
3872,6,4,14,Vehicle seating capacity
3872,6,5,4,Vehicle history report available
3873,1,1,6,Vehicle fuel efficiency
3873,1,2,10,Pre-purchase independent inspection
3873,1,3,4,Vehicle history report available
3873,1,4,9,Pre-approved loan for the vehicle
3873,1,5,16,Interior/exterior condition
3873,2,1,15,Vehicle age
3873,2,2,3,Number of previous owners
3873,2,3,17,Cargo space
3873,2,4,8,Return window
3873,2,5,7,Vehicle warranty
3873,3,1,14,Vehicle seating capacity
3873,3,2,13,Purchase price
3873,3,3,1,Certified Pre-Owned (CPO) vehicle
3873,3,4,11,Test-driving the vehicle
3873,3,5,12,Mileage on the vehicle
3873,4,1,2,Brand/Make
3873,4,2,5,Where was the vehicle previously used?
3873,4,3,3,Number of previous owners
3873,4,4,12,Mileage on the vehicle
3873,4,5,7,Vehicle warranty
3873,5,1,9,Pre-approved loan for the vehicle
3873,5,2,11,Test-driving the vehicle
3873,5,3,14,Vehicle seating capacity
3873,5,4,16,Interior/exterior condition
3873,5,5,2,Brand/Make
3873,6,1,10,Pre-purchase independent inspection
3873,6,2,8,Return window
3873,6,3,4,Vehicle history report available
3873,6,4,17,Cargo space
3873,6,5,15,Vehicle age
3874,1,1,15,Vehicle age
3874,1,2,10,Pre-purchase independent inspection
3874,1,3,17,Cargo space
3874,1,4,1,Certified Pre-Owned (CPO) vehicle
3874,1,5,14,Vehicle seating capacity
3874,2,1,8,Return window
3874,2,2,5,Where was the vehicle previously used?
3874,2,3,12,Mileage on the vehicle
3874,2,4,9,Pre-approved loan for the vehicle
3874,2,5,13,Purchase price
3874,3,1,16,Interior/exterior condition
3874,3,2,3,Number of previous owners
3874,3,3,11,Test-driving the vehicle
3874,3,4,4,Vehicle history report available
3874,3,5,6,Vehicle fuel efficiency
3874,4,1,7,Vehicle warranty
3874,4,2,2,Brand/Make
3874,4,3,13,Purchase price
3874,4,4,11,Test-driving the vehicle
3874,4,5,1,Certified Pre-Owned (CPO) vehicle
3874,5,1,8,Return window
3874,5,2,7,Vehicle warranty
3874,5,3,10,Pre-purchase independent inspection
3874,5,4,2,Brand/Make
3874,5,5,5,Where was the vehicle previously used?
3874,6,1,6,Vehicle fuel efficiency
3874,6,2,14,Vehicle seating capacity
3874,6,3,9,Pre-approved loan for the vehicle
3874,6,4,4,Vehicle history report available
3874,6,5,12,Mileage on the vehicle
3879,1,1,7,Vehicle warranty
3879,1,2,10,Pre-purchase independent inspection
3879,1,3,12,Mileage on the vehicle
3879,1,4,14,Vehicle seating capacity
3879,1,5,17,Cargo space
3879,2,1,1,Certified Pre-Owned (CPO) vehicle
3879,2,2,11,Test-driving the vehicle
3879,2,3,5,Where was the vehicle previously used?
3879,2,4,6,Vehicle fuel efficiency
3879,2,5,16,Interior/exterior condition
3879,3,1,3,Number of previous owners
3879,3,2,9,Pre-approved loan for the vehicle
3879,3,3,13,Purchase price
3879,3,4,4,Vehicle history report available
3879,3,5,2,Brand/Make
3879,4,1,8,Return window
3879,4,2,15,Vehicle age
3879,4,3,14,Vehicle seating capacity
3879,4,4,1,Certified Pre-Owned (CPO) vehicle
3879,4,5,11,Test-driving the vehicle
3879,5,1,6,Vehicle fuel efficiency
3879,5,2,17,Cargo space
3879,5,3,3,Number of previous owners
3879,5,4,13,Purchase price
3879,5,5,16,Interior/exterior condition
3879,6,1,10,Pre-purchase independent inspection
3879,6,2,8,Return window
3879,6,3,7,Vehicle warranty
3879,6,4,9,Pre-approved loan for the vehicle
3879,6,5,2,Brand/Make
3880,1,1,16,Interior/exterior condition
3880,1,2,9,Pre-approved loan for the vehicle
3880,1,3,14,Vehicle seating capacity
3880,1,4,8,Return window
3880,1,5,7,Vehicle warranty
3880,2,1,12,Mileage on the vehicle
3880,2,2,1,Certified Pre-Owned (CPO) vehicle
3880,2,3,15,Vehicle age
3880,2,4,11,Test-driving the vehicle
3880,2,5,17,Cargo space
3880,3,1,3,Number of previous owners
3880,3,2,5,Where was the vehicle previously used?
3880,3,3,2,Brand/Make
3880,3,4,6,Vehicle fuel efficiency
3880,3,5,13,Purchase price
3880,4,1,10,Pre-purchase independent inspection
3880,4,2,4,Vehicle history report available
3880,4,3,2,Brand/Make
3880,4,4,3,Number of previous owners
3880,4,5,12,Mileage on the vehicle
3880,5,1,1,Certified Pre-Owned (CPO) vehicle
3880,5,2,7,Vehicle warranty
3880,5,3,17,Cargo space
3880,5,4,8,Return window
3880,5,5,9,Pre-approved loan for the vehicle
3880,6,1,14,Vehicle seating capacity
3880,6,2,6,Vehicle fuel efficiency
3880,6,3,11,Test-driving the vehicle
3880,6,4,5,Where was the vehicle previously used?
3880,6,5,10,Pre-purchase independent inspection
3881,1,1,15,Vehicle age
3881,1,2,7,Vehicle warranty
3881,1,3,5,Where was the vehicle previously used?
3881,1,4,10,Pre-purchase independent inspection
3881,1,5,8,Return window
3881,2,1,14,Vehicle seating capacity
3881,2,2,13,Purchase price
3881,2,3,17,Cargo space
3881,2,4,11,Test-driving the vehicle
3881,2,5,12,Mileage on the vehicle
3881,3,1,1,Certified Pre-Owned (CPO) vehicle
3881,3,2,4,Vehicle history report available
3881,3,3,16,Interior/exterior condition
3881,3,4,6,Vehicle fuel efficiency
3881,3,5,2,Brand/Make
3881,4,1,3,Number of previous owners
3881,4,2,9,Pre-approved loan for the vehicle
3881,4,3,11,Test-driving the vehicle
3881,4,4,1,Certified Pre-Owned (CPO) vehicle
3881,4,5,17,Cargo space
3881,5,1,5,Where was the vehicle previously used?
3881,5,2,10,Pre-purchase independent inspection
3881,5,3,7,Vehicle warranty
3881,5,4,4,Vehicle history report available
3881,5,5,6,Vehicle fuel efficiency
3881,6,1,13,Purchase price
3881,6,2,3,Number of previous owners
3881,6,3,15,Vehicle age
3881,6,4,16,Interior/exterior condition
3881,6,5,12,Mileage on the vehicle
3882,1,1,4,Vehicle history report available
3882,1,2,16,Interior/exterior condition
3882,1,3,14,Vehicle seating capacity
3882,1,4,6,Vehicle fuel efficiency
3882,1,5,17,Cargo space
3882,2,1,10,Pre-purchase independent inspection
3882,2,2,5,Where was the vehicle previously used?
3882,2,3,7,Vehicle warranty
3882,2,4,9,Pre-approved loan for the vehicle
3882,2,5,12,Mileage on the vehicle
3882,3,1,3,Number of previous owners
3882,3,2,15,Vehicle age
3882,3,3,2,Brand/Make
3882,3,4,13,Purchase price
3882,3,5,1,Certified Pre-Owned (CPO) vehicle
3882,4,1,11,Test-driving the vehicle
3882,4,2,8,Return window
3882,4,3,16,Interior/exterior condition
3882,4,4,6,Vehicle fuel efficiency
3882,4,5,3,Number of previous owners
3882,5,1,12,Mileage on the vehicle
3882,5,2,17,Cargo space
3882,5,3,15,Vehicle age
3882,5,4,9,Pre-approved loan for the vehicle
3882,5,5,1,Certified Pre-Owned (CPO) vehicle
3882,6,1,5,Where was the vehicle previously used?
3882,6,2,10,Pre-purchase independent inspection
3882,6,3,2,Brand/Make
3882,6,4,13,Purchase price
3882,6,5,7,Vehicle warranty
3883,1,1,10,Pre-purchase independent inspection
3883,1,2,3,Number of previous owners
3883,1,3,6,Vehicle fuel efficiency
3883,1,4,14,Vehicle seating capacity
3883,1,5,9,Pre-approved loan for the vehicle
3883,2,1,12,Mileage on the vehicle
3883,2,2,7,Vehicle warranty
3883,2,3,17,Cargo space
3883,2,4,16,Interior/exterior condition
3883,2,5,2,Brand/Make
3883,3,1,15,Vehicle age
3883,3,2,11,Test-driving the vehicle
3883,3,3,13,Purchase price
